system,trainer,target,generator,brand,decoder_class,seen_brand,seen_class,n_generated,n_human,auroc
specttra,echoes,artifactbench,Riffusion,Riffusion,griffin_lim,True,False,100,862,0.6956380510440835
specttra,echoes,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,True,False,30,862,0.8693348801237433
specttra,echoes,artifactbench,Stable Audio v1,StableAudio,continuous_vae,True,True,50,862,0.6706728538283063
specttra,echoes,artifactbench,Stable Audio v2,StableAudio,continuous_vae,True,True,50,862,0.7768677494199536
specttra,echoes,artifactbench,Suno (mixed),Suno,unknown_proprietary,True,True,80,862,0.8259860788863109
specttra,echoes,artifactbench,Suno v3,Suno,unknown_proprietary,True,True,30,862,0.6590100541376644
specttra,echoes,artifactbench,Suno v3.5,Suno,unknown_proprietary,True,True,29,862,0.605568445475638
specttra,echoes,artifactbench,Suno v4,Suno,unknown_proprietary,True,True,100,862,0.8629930394431554
specttra,echoes,artifactbench,Udio,Udio,unknown_proprietary,True,True,100,862,0.5345707656612528
specttra,echoes,artifactbench,Udio (AIME),Udio,unknown_proprietary,True,True,30,862,0.7311678267594741
specttra,echoes,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,True,True,80,862,0.8695620649651973
specttra,echoes,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,True,80,862,0.7037558004640372
specttra,echoes,artifactbench,Udio (mixed),Udio,unknown_proprietary,True,True,80,862,0.6230278422273782
specttra,echoes,artifactbench,Udio CDN,Udio,unknown_proprietary,True,True,18,862,0.509860788863109
specttra,echoes,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,True,True,17,862,0.719462262863382
specttra,echoes,artifactbench,Yue,Yue,rvq_xcodec,False,True,100,862,0.574199535962877
specttra,echoes,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,False,False,1104,1102,0.5206578454193955
specttra,echoes,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,True,True,1104,1102,0.6709930396643783
specttra,echoes,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,True,1104,1102,0.3774034035613772
specttra,echoes,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,True,1104,1102,0.7375136444935426
specttra,echoes,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,True,True,1104,1102,0.774353366080118
specttra,echoes,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,True,True,326,2500,0.8405067484662577
specttra,echoes,sonics,chirp-v3,Suno,unknown_proprietary,True,True,711,2500,0.8966284106891702
specttra,echoes,sonics,chirp-v3.5,Suno,unknown_proprietary,True,True,341,2500,0.8656293255131965
specttra,echoes,sonics,udio-120s,Udio,unknown_proprietary,True,True,324,2500,0.8048197530864198
specttra,echoes,sonics,udio-30s,Udio-32,unknown_proprietary,False,True,798,2500,0.6482822055137845
specttra,echoes,music8k,acestep1.5,AceStep,continuous_vae,True,True,989,1102,0.7522511693969416
specttra,echoes,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.6088112614439414
specttra,echoes,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.6290834845735027
specttra,echoes,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.5666749825913884
specttra,echoes,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.7611189022713525
specttra,echoes,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.7364457670545532
specttra,fakemusiccaps,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,False,True,100,862,0.6860788863109049
specttra,fakemusiccaps,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,False,False,80,862,0.9981728538283062
specttra,fakemusiccaps,artifactbench,Google Chirp v3,Suno,unknown_proprietary,False,False,80,862,0.998651392111369
specttra,fakemusiccaps,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,False,False,80,862,0.9988834106728538
specttra,fakemusiccaps,artifactbench,MusicGen Large,MusicGen,rvq_encodec,True,True,30,862,0.9946635730858469
specttra,fakemusiccaps,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,True,True,30,862,1.0
specttra,fakemusiccaps,artifactbench,MusicGen Small,MusicGen,rvq_encodec,True,True,30,862,0.9993039443155453
specttra,fakemusiccaps,artifactbench,Riffusion,Riffusion,griffin_lim,False,False,100,862,0.7201740139211137
specttra,fakemusiccaps,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,False,False,30,862,0.6437354988399072
specttra,fakemusiccaps,artifactbench,Stable Audio v1,StableAudio,continuous_vae,True,True,50,862,0.7451740139211137
specttra,fakemusiccaps,artifactbench,Stable Audio v2,StableAudio,continuous_vae,True,True,50,862,0.6550580046403712
specttra,fakemusiccaps,artifactbench,Suno (mixed),Suno,unknown_proprietary,False,False,80,862,0.6254060324825986
specttra,fakemusiccaps,artifactbench,Suno v3,Suno,unknown_proprietary,False,False,30,862,0.8047177107501933
specttra,fakemusiccaps,artifactbench,Suno v3.5,Suno,unknown_proprietary,False,False,29,862,0.7573805904472358
specttra,fakemusiccaps,artifactbench,Suno v4,Suno,unknown_proprietary,False,False,100,862,0.6522505800464038
specttra,fakemusiccaps,artifactbench,Udio,Udio,unknown_proprietary,False,False,100,862,0.5612412993039443
specttra,fakemusiccaps,artifactbench,Udio (AIME),Udio,unknown_proprietary,False,False,30,862,0.6637664346481051
specttra,fakemusiccaps,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,False,False,80,862,0.9926334106728538
specttra,fakemusiccaps,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,False,80,862,0.9800899071925753
specttra,fakemusiccaps,artifactbench,Udio (mixed),Udio,unknown_proprietary,False,False,80,862,0.5268416473317865
specttra,fakemusiccaps,artifactbench,Udio CDN,Udio,unknown_proprietary,False,False,18,862,0.6934777004382573
specttra,fakemusiccaps,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,False,False,17,862,0.5891906646649379
specttra,fakemusiccaps,artifactbench,Yue,Yue,rvq_xcodec,False,False,100,862,0.5196867749419953
specttra,fakemusiccaps,echoes,acestep,AceStep,mel_vae_hifigan,False,True,57,59,0.8058281296461492
specttra,fakemusiccaps,echoes,audioldm,AudioLDM,mel_vae_hifigan,True,True,115,59,0.9992630803242446
specttra,fakemusiccaps,echoes,brev,Brev,unknown_proprietary,False,False,68,59,0.7091226321036889
specttra,fakemusiccaps,echoes,diffrhythm,DiffRhythm,continuous_vae,False,True,120,59,0.6769774011299434
specttra,fakemusiccaps,echoes,mubert,Mubert,non_neural,False,False,32,59,0.6302966101694915
specttra,fakemusiccaps,echoes,producer,Riffusion,unknown_proprietary,False,False,68,59,0.8033399800598205
specttra,fakemusiccaps,echoes,songgen,SongGen,rvq_xcodec,False,False,111,59,0.9483890670331347
specttra,fakemusiccaps,echoes,stableaudio,StableAudio,continuous_vae,True,True,35,59,0.7956416464891041
specttra,fakemusiccaps,echoes,suno,Suno,unknown_proprietary,False,False,68,59,0.6979062811565304
specttra,fakemusiccaps,echoes,udio,Udio,unknown_proprietary,False,False,68,59,0.6343469591226321
specttra,fakemusiccaps,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,False,False,326,2500,0.9877723926380367
specttra,fakemusiccaps,sonics,chirp-v3,Suno,unknown_proprietary,False,False,711,2500,0.979745428973277
specttra,fakemusiccaps,sonics,chirp-v3.5,Suno,unknown_proprietary,False,False,341,2500,0.9823524926686217
specttra,fakemusiccaps,sonics,udio-120s,Udio,unknown_proprietary,False,False,324,2500,0.9677154320987654
specttra,fakemusiccaps,sonics,udio-30s,Udio-32,unknown_proprietary,False,False,798,2500,0.9248087719298245
specttra,fakemusiccaps,music8k,acestep1.5,AceStep,continuous_vae,False,True,989,1102,0.48206817643809674
specttra,fakemusiccaps,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.3556948575895651
specttra,fakemusiccaps,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.5631611782405196
specttra,fakemusiccaps,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.47441756542622315
specttra,fakemusiccaps,music8k,suno_v5.5,Suno,unknown_proprietary,False,False,330,1102,0.7267021393609416
specttra,fakemusiccaps,music8k,sunov5_new,Suno,unknown_proprietary,False,False,340,1102,0.469610067257393
specttra,sonics,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,False,False,100,670,0.5344776119402985
specttra,sonics,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,True,True,80,670,1.0
specttra,sonics,artifactbench,Google Chirp v3,Suno,unknown_proprietary,True,True,80,670,1.0
specttra,sonics,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,True,True,6,670,1.0
specttra,sonics,artifactbench,MusicGen Large,MusicGen,rvq_encodec,False,False,30,670,0.6686567164179105
specttra,sonics,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,False,False,30,670,0.5429850746268656
specttra,sonics,artifactbench,MusicGen Small,MusicGen,rvq_encodec,False,False,30,670,0.6289552238805971
specttra,sonics,artifactbench,Riffusion,Riffusion,griffin_lim,False,False,100,670,0.3933432835820896
specttra,sonics,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,False,False,30,670,0.5528855721393034
specttra,sonics,artifactbench,Stable Audio v1,StableAudio,continuous_vae,False,False,50,670,0.5005820895522388
specttra,sonics,artifactbench,Stable Audio v2,StableAudio,continuous_vae,False,False,50,670,0.6069402985074627
specttra,sonics,artifactbench,Suno (mixed),Suno,unknown_proprietary,True,True,80,670,0.25417910447761194
specttra,sonics,artifactbench,Suno v3,Suno,unknown_proprietary,True,True,30,670,0.7866169154228856
specttra,sonics,artifactbench,Suno v3.5,Suno,unknown_proprietary,True,True,29,670,0.8968090581574883
specttra,sonics,artifactbench,Suno v4,Suno,unknown_proprietary,True,True,100,670,0.35032835820895525
specttra,sonics,artifactbench,Udio,Udio,unknown_proprietary,True,True,100,670,0.5428955223880597
specttra,sonics,artifactbench,Udio (AIME),Udio,unknown_proprietary,True,True,30,670,0.6382587064676617
specttra,sonics,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,True,True,8,670,1.0
specttra,sonics,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,True,80,670,1.0
specttra,sonics,artifactbench,Udio (mixed),Udio,unknown_proprietary,True,True,80,670,0.48328358208955224
specttra,sonics,artifactbench,Udio CDN,Udio,unknown_proprietary,True,True,18,670,0.5806799336650083
specttra,sonics,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,True,True,17,670,0.47023705004389815
specttra,sonics,artifactbench,Yue,Yue,rvq_xcodec,False,False,100,670,0.6022985074626865
specttra,sonics,echoes,acestep,AceStep,mel_vae_hifigan,False,False,57,59,0.6134403806125484
specttra,sonics,echoes,audioldm,AudioLDM,mel_vae_hifigan,False,False,115,59,1.0
specttra,sonics,echoes,brev,Brev,unknown_proprietary,False,True,68,59,0.4005483549351944
specttra,sonics,echoes,diffrhythm,DiffRhythm,continuous_vae,False,False,120,59,0.7412429378531074
specttra,sonics,echoes,mubert,Mubert,non_neural,False,False,32,59,0.5360169491525424
specttra,sonics,echoes,producer,Riffusion,unknown_proprietary,False,True,68,59,0.4972582253240279
specttra,sonics,echoes,songgen,SongGen,rvq_xcodec,False,False,111,59,0.997098793708963
specttra,sonics,echoes,stableaudio,StableAudio,continuous_vae,False,False,35,59,0.7389830508474576
specttra,sonics,echoes,suno,Suno,unknown_proprietary,True,True,68,59,0.36415752741774676
specttra,sonics,echoes,udio,Udio,unknown_proprietary,True,True,68,59,0.6001994017946162
specttra,sonics,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,False,False,1104,1102,0.5142991826455194
specttra,sonics,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,False,False,1104,1102,0.5463933329387938
specttra,sonics,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,False,1104,1102,0.7890064014045609
specttra,sonics,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,False,1104,1102,0.9639304525368895
specttra,sonics,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,False,False,1104,1102,0.49515661577106185
specttra,sonics,music8k,acestep1.5,AceStep,continuous_vae,False,False,989,1102,0.32787293623689995
specttra,sonics,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.1637091490974219
specttra,sonics,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.17295557121023974
specttra,sonics,music8k,mureka_v9,Mureka,continuous_vae,False,False,662,1102,0.28579388752117824
specttra,sonics,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.2564277071990321
specttra,sonics,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.2111321661150849
sofia_vag,artifactbench,echoes,acestep,AceStep,mel_vae_hifigan,False,False,57,59,0.9217960154623848
sofia_vag,artifactbench,echoes,audioldm,AudioLDM,mel_vae_hifigan,False,False,115,59,0.8316875460574797
sofia_vag,artifactbench,echoes,brev,Brev,unknown_proprietary,False,True,68,59,0.7425224327018944
sofia_vag,artifactbench,echoes,diffrhythm,DiffRhythm,continuous_vae,True,True,120,59,0.8559322033898304
sofia_vag,artifactbench,echoes,mubert,Mubert,non_neural,False,False,32,59,0.628177966101695
sofia_vag,artifactbench,echoes,producer,Riffusion,unknown_proprietary,True,True,68,59,0.8255234297108675
sofia_vag,artifactbench,echoes,songgen,SongGen,rvq_xcodec,False,True,111,59,0.757367537028554
sofia_vag,artifactbench,echoes,stableaudio,StableAudio,continuous_vae,True,True,35,59,0.7980629539951574
sofia_vag,artifactbench,echoes,suno,Suno,unknown_proprietary,True,True,68,59,0.6966600199401795
sofia_vag,artifactbench,echoes,udio,Udio,unknown_proprietary,True,True,68,59,0.7121136590229312
sofia_vag,artifactbench,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,True,True,1104,1102,0.8155371327494148
sofia_vag,artifactbench,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,False,False,1104,1102,0.7328864350719378
sofia_vag,artifactbench,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,False,1104,1102,0.8158133104500382
sofia_vag,artifactbench,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,False,1104,1102,0.7391152285699256
sofia_vag,artifactbench,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,True,True,1104,1102,0.6902145144532997
sofia_vag,artifactbench,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,True,True,326,2500,0.9473895705521473
sofia_vag,artifactbench,sonics,chirp-v3,Suno,unknown_proprietary,True,True,711,2500,0.9688886075949367
sofia_vag,artifactbench,sonics,chirp-v3.5,Suno,unknown_proprietary,True,True,341,2500,0.9674604105571848
sofia_vag,artifactbench,sonics,udio-120s,Udio,unknown_proprietary,True,True,324,2500,0.9417413580246914
sofia_vag,artifactbench,sonics,udio-30s,Udio-32,unknown_proprietary,True,True,798,2500,0.9622255639097745
sofia_vag,artifactbench,music8k,acestep1.5,AceStep,continuous_vae,False,True,989,1102,0.640432231864484
sofia_vag,artifactbench,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.6133030485981
sofia_vag,artifactbench,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.5476899059126946
sofia_vag,artifactbench,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.47939409806942607
sofia_vag,artifactbench,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.6007245779024363
sofia_vag,artifactbench,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.4827492793850753
sofia_vag,echoes,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,True,True,100,864,0.8974652777777777
sofia_vag,echoes,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,True,True,80,864,0.9787760416666667
sofia_vag,echoes,artifactbench,Google Chirp v3,Suno,unknown_proprietary,True,True,80,864,0.9945746527777778
sofia_vag,echoes,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,True,True,80,864,0.9864872685185185
sofia_vag,echoes,artifactbench,MusicGen Large,MusicGen,rvq_encodec,False,False,30,864,0.8248070987654321
sofia_vag,echoes,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,False,False,30,864,0.7797839506172839
sofia_vag,echoes,artifactbench,MusicGen Small,MusicGen,rvq_encodec,False,False,30,864,0.8191743827160494
sofia_vag,echoes,artifactbench,Riffusion,Riffusion,griffin_lim,True,False,100,864,0.9338194444444444
sofia_vag,echoes,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,True,False,30,864,0.7824074074074074
sofia_vag,echoes,artifactbench,Stable Audio v1,StableAudio,continuous_vae,True,True,50,864,0.774699074074074
sofia_vag,echoes,artifactbench,Stable Audio v2,StableAudio,continuous_vae,True,True,50,864,0.7768055555555555
sofia_vag,echoes,artifactbench,Suno (mixed),Suno,unknown_proprietary,True,True,80,864,0.8830150462962963
sofia_vag,echoes,artifactbench,Suno v3,Suno,unknown_proprietary,True,True,30,864,0.9555169753086421
sofia_vag,echoes,artifactbench,Suno v3.5,Suno,unknown_proprietary,True,True,30,864,0.9030092592592592
sofia_vag,echoes,artifactbench,Suno v4,Suno,unknown_proprietary,True,True,100,864,0.842482638888889
sofia_vag,echoes,artifactbench,Udio,Udio,unknown_proprietary,True,True,100,864,0.7045717592592592
sofia_vag,echoes,artifactbench,Udio (AIME),Udio,unknown_proprietary,True,True,30,864,0.6941358024691359
sofia_vag,echoes,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,True,True,80,864,0.9783420138888889
sofia_vag,echoes,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,True,80,864,0.9489583333333333
sofia_vag,echoes,artifactbench,Udio (mixed),Udio,unknown_proprietary,True,True,80,864,0.652097800925926
sofia_vag,echoes,artifactbench,Udio CDN,Udio,unknown_proprietary,True,True,18,864,0.7301954732510288
sofia_vag,echoes,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,True,True,17,864,0.7593954248366013
sofia_vag,echoes,artifactbench,Yue,Yue,rvq_xcodec,False,True,100,864,0.8489699074074074
sofia_vag,echoes,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,False,False,1104,1102,0.735173531655225
sofia_vag,echoes,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,True,True,1104,1102,0.8225689786685606
sofia_vag,echoes,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,True,1104,1102,0.7315930850364291
sofia_vag,echoes,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,True,1104,1102,0.8627507792156554
sofia_vag,echoes,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,True,True,1104,1102,0.8583011126015938
sofia_vag,echoes,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,True,True,326,2500,0.9783950920245399
sofia_vag,echoes,sonics,chirp-v3,Suno,unknown_proprietary,True,True,711,2500,0.9910587904360056
sofia_vag,echoes,sonics,chirp-v3.5,Suno,unknown_proprietary,True,True,341,2500,0.9898129032258065
sofia_vag,echoes,sonics,udio-120s,Udio,unknown_proprietary,True,True,324,2500,0.9793185185185185
sofia_vag,echoes,sonics,udio-30s,Udio-32,unknown_proprietary,False,True,798,2500,0.9490481203007518
sofia_vag,echoes,music8k,acestep1.5,AceStep,continuous_vae,True,True,989,1102,0.8539593422383055
sofia_vag,echoes,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.8474145730072541
sofia_vag,echoes,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.8310935858248161
sofia_vag,echoes,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.7259151172545386
sofia_vag,echoes,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.7822402793818402
sofia_vag,echoes,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.7770390733425857
sofia_vag,fakemusiccaps,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,False,True,100,864,0.9338194444444444
sofia_vag,fakemusiccaps,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,False,False,80,864,0.9271846064814815
sofia_vag,fakemusiccaps,artifactbench,Google Chirp v3,Suno,unknown_proprietary,False,False,80,864,0.8825086805555556
sofia_vag,fakemusiccaps,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,False,False,80,864,0.8515335648148149
sofia_vag,fakemusiccaps,artifactbench,MusicGen Large,MusicGen,rvq_encodec,True,True,30,864,0.9996913580246913
sofia_vag,fakemusiccaps,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,True,True,30,864,0.9994598765432099
sofia_vag,fakemusiccaps,artifactbench,MusicGen Small,MusicGen,rvq_encodec,True,True,30,864,0.9999228395061728
sofia_vag,fakemusiccaps,artifactbench,Riffusion,Riffusion,griffin_lim,False,False,100,864,0.8058680555555556
sofia_vag,fakemusiccaps,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,False,False,30,864,0.971682098765432
sofia_vag,fakemusiccaps,artifactbench,Stable Audio v1,StableAudio,continuous_vae,True,True,50,864,0.9985416666666667
sofia_vag,fakemusiccaps,artifactbench,Stable Audio v2,StableAudio,continuous_vae,True,True,50,864,0.9964351851851853
sofia_vag,fakemusiccaps,artifactbench,Suno (mixed),Suno,unknown_proprietary,False,False,80,864,0.7889756944444444
sofia_vag,fakemusiccaps,artifactbench,Suno v3,Suno,unknown_proprietary,False,False,30,864,0.9855324074074074
sofia_vag,fakemusiccaps,artifactbench,Suno v3.5,Suno,unknown_proprietary,False,False,30,864,0.9667052469135802
sofia_vag,fakemusiccaps,artifactbench,Suno v4,Suno,unknown_proprietary,False,False,100,864,0.7568229166666666
sofia_vag,fakemusiccaps,artifactbench,Udio,Udio,unknown_proprietary,False,False,100,864,0.661238425925926
sofia_vag,fakemusiccaps,artifactbench,Udio (AIME),Udio,unknown_proprietary,False,False,30,864,0.8707175925925925
sofia_vag,fakemusiccaps,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,False,False,80,864,0.7734230324074074
sofia_vag,fakemusiccaps,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,False,80,864,0.8565827546296296
sofia_vag,fakemusiccaps,artifactbench,Udio (mixed),Udio,unknown_proprietary,False,False,80,864,0.6457609953703703
sofia_vag,fakemusiccaps,artifactbench,Udio CDN,Udio,unknown_proprietary,False,False,18,864,0.6351594650205761
sofia_vag,fakemusiccaps,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,False,False,17,864,0.6963507625272332
sofia_vag,fakemusiccaps,artifactbench,Yue,Yue,rvq_xcodec,False,False,100,864,0.7894675925925926
sofia_vag,fakemusiccaps,echoes,acestep,AceStep,mel_vae_hifigan,False,True,57,59,0.983645554564377
sofia_vag,fakemusiccaps,echoes,audioldm,AudioLDM,mel_vae_hifigan,True,True,115,59,0.9992630803242447
sofia_vag,fakemusiccaps,echoes,brev,Brev,unknown_proprietary,False,False,68,59,0.5760219341974079
sofia_vag,fakemusiccaps,echoes,diffrhythm,DiffRhythm,continuous_vae,False,True,120,59,0.9822033898305085
sofia_vag,fakemusiccaps,echoes,mubert,Mubert,non_neural,False,False,32,59,0.6684322033898304
sofia_vag,fakemusiccaps,echoes,producer,Riffusion,unknown_proprietary,False,False,68,59,0.8267696909272183
sofia_vag,fakemusiccaps,echoes,songgen,SongGen,rvq_xcodec,False,False,111,59,0.9770957398076041
sofia_vag,fakemusiccaps,echoes,stableaudio,StableAudio,continuous_vae,True,True,35,59,0.8677966101694915
sofia_vag,fakemusiccaps,echoes,suno,Suno,unknown_proprietary,False,False,68,59,0.5705383848454637
sofia_vag,fakemusiccaps,echoes,udio,Udio,unknown_proprietary,False,False,68,59,0.5570787637088734
sofia_vag,fakemusiccaps,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,False,False,326,2500,0.9638564417177913
sofia_vag,fakemusiccaps,sonics,chirp-v3,Suno,unknown_proprietary,False,False,711,2500,0.9537372714486638
sofia_vag,fakemusiccaps,sonics,chirp-v3.5,Suno,unknown_proprietary,False,False,341,2500,0.9209900293255131
sofia_vag,fakemusiccaps,sonics,udio-120s,Udio,unknown_proprietary,False,False,324,2500,0.8192222222222223
sofia_vag,fakemusiccaps,sonics,udio-30s,Udio-32,unknown_proprietary,False,False,798,2500,0.9044568922305765
sofia_vag,fakemusiccaps,music8k,acestep1.5,AceStep,continuous_vae,False,True,989,1102,0.7941512719772306
sofia_vag,fakemusiccaps,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.5347662765924259
sofia_vag,fakemusiccaps,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.5425482376540262
sofia_vag,fakemusiccaps,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.4119631430905632
sofia_vag,fakemusiccaps,music8k,suno_v5.5,Suno,unknown_proprietary,False,False,330,1102,0.6422317549359291
sofia_vag,fakemusiccaps,music8k,sunov5_new,Suno,unknown_proprietary,False,False,340,1102,0.45562613430127036
sofia_vag,sonics,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,False,False,100,672,0.55375
sofia_vag,sonics,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,True,True,80,672,1.0
sofia_vag,sonics,artifactbench,Google Chirp v3,Suno,unknown_proprietary,True,True,80,672,1.0
sofia_vag,sonics,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,True,True,6,672,1.0
sofia_vag,sonics,artifactbench,MusicGen Large,MusicGen,rvq_encodec,False,False,30,672,0.7777281746031746
sofia_vag,sonics,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,False,False,30,672,0.7703373015873016
sofia_vag,sonics,artifactbench,MusicGen Small,MusicGen,rvq_encodec,False,False,30,672,0.8510416666666667
sofia_vag,sonics,artifactbench,Riffusion,Riffusion,griffin_lim,False,False,100,672,0.48132440476190474
sofia_vag,sonics,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,False,False,30,672,0.603720238095238
sofia_vag,sonics,artifactbench,Stable Audio v1,StableAudio,continuous_vae,False,False,50,672,0.7720535714285715
sofia_vag,sonics,artifactbench,Stable Audio v2,StableAudio,continuous_vae,False,False,50,672,0.7881845238095239
sofia_vag,sonics,artifactbench,Suno (mixed),Suno,unknown_proprietary,True,True,80,672,0.5022321428571429
sofia_vag,sonics,artifactbench,Suno v3,Suno,unknown_proprietary,True,True,30,672,0.900595238095238
sofia_vag,sonics,artifactbench,Suno v3.5,Suno,unknown_proprietary,True,True,30,672,0.8993055555555556
sofia_vag,sonics,artifactbench,Suno v4,Suno,unknown_proprietary,True,True,100,672,0.41982142857142857
sofia_vag,sonics,artifactbench,Udio,Udio,unknown_proprietary,True,True,100,672,0.6837946428571429
sofia_vag,sonics,artifactbench,Udio (AIME),Udio,unknown_proprietary,True,True,30,672,0.8452876984126984
sofia_vag,sonics,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,True,True,8,672,1.0
sofia_vag,sonics,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,True,80,672,1.0
sofia_vag,sonics,artifactbench,Udio (mixed),Udio,unknown_proprietary,True,True,80,672,0.7163132440476191
sofia_vag,sonics,artifactbench,Udio CDN,Udio,unknown_proprietary,True,True,18,672,0.6827050264550264
sofia_vag,sonics,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,True,True,17,672,0.67296918767507
sofia_vag,sonics,artifactbench,Yue,Yue,rvq_xcodec,False,False,100,672,0.6982589285714287
