system,condition,target,level,family,generator,n_human,n_generated,auroc
two_member,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.9846548765091139
two_member,fakemusiccaps__count_control_AudioLDM,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.9649792702333043
two_member,artifactbench__fmc_fit_only,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.999843023255814
two_member,artifactbench__fmc_fit_only,artifactbench,family,MusicGen,MusicGen,860,90,0.9996640826873385
two_member,artifactbench__fmc_fit_only,artifactbench,family,Riffusion,Riffusion,860,130,0.9060062611806798
two_member,artifactbench__fmc_fit_only,artifactbench,family,StableAudio,StableAudio,860,100,0.9966744186046512
two_member,artifactbench__fmc_fit_only,artifactbench,family,Suno,Suno,860,479,0.9664672039617419
two_member,artifactbench__fmc_fit_only,artifactbench,family,Udio,Udio,860,405,0.5280031581969566
two_member,artifactbench__fmc_fit_only,artifactbench,family,Yue,Yue,860,100,0.9902093023255814
two_member,artifactbench__fmc_fit_only,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.999843023255814
two_member,artifactbench__fmc_fit_only,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9991472868217054
two_member,artifactbench__fmc_fit_only,artifactbench,generator,MusicGen,MusicGen Medium,860,30,1.0
two_member,artifactbench__fmc_fit_only,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9998449612403102
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Riffusion,Riffusion,860,100,0.9649825581395348
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.7094186046511628
two_member,artifactbench__fmc_fit_only,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9952558139534884
two_member,artifactbench__fmc_fit_only,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.998093023255814
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9962936046511628
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Google Chirp v3,860,80,0.9946220930232559
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.9867732558139535
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Suno (mixed),860,80,0.9459375000000001
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Suno v3,860,30,0.9998449612403102
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Suno v3.5,860,29,0.9994987971130714
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Suno,Suno v4,860,100,0.9006686046511627
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio,860,100,0.5628139534883722
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio (AIME),860,30,0.6094961240310077
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.5506322674418604
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.49412063953488367
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio (mixed),860,80,0.48654069767441865
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio CDN,860,18,0.4526485788113695
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.5072845417236662
two_member,artifactbench__fmc_fit_only,artifactbench,generator,Yue,Yue,860,100,0.9902093023255814
learned_fusion,artifactbench__base,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.999906976744186
learned_fusion,artifactbench__base,artifactbench,family,MusicGen,MusicGen,860,90,1.0
learned_fusion,artifactbench__base,artifactbench,family,Riffusion,Riffusion,860,130,0.9612611806797853
learned_fusion,artifactbench__base,artifactbench,family,StableAudio,StableAudio,860,100,0.9998604651162791
learned_fusion,artifactbench__base,artifactbench,family,Suno,Suno,860,479,0.9911783269408166
learned_fusion,artifactbench__base,artifactbench,family,Udio,Udio,860,405,0.9820499569336779
learned_fusion,artifactbench__base,artifactbench,family,Yue,Yue,860,100,0.9997325581395349
learned_fusion,artifactbench__base,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.999906976744186
learned_fusion,artifactbench__base,artifactbench,generator,MusicGen,MusicGen Large,860,30,1.0
learned_fusion,artifactbench__base,artifactbench,generator,MusicGen,MusicGen Medium,860,30,1.0
learned_fusion,artifactbench__base,artifactbench,generator,MusicGen,MusicGen Small,860,30,1.0
learned_fusion,artifactbench__base,artifactbench,generator,Riffusion,Riffusion,860,100,0.9794534883720931
learned_fusion,artifactbench__base,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.9006201550387597
learned_fusion,artifactbench__base,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9998604651162791
learned_fusion,artifactbench__base,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9998604651162791
learned_fusion,artifactbench__base,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,1.0
learned_fusion,artifactbench__base,artifactbench,generator,Suno,Google Chirp v3,860,80,1.0
learned_fusion,artifactbench__base,artifactbench,generator,Suno,Google Chirp v3.5,860,80,1.0
learned_fusion,artifactbench__base,artifactbench,generator,Suno,Suno (mixed),860,80,0.985218023255814
learned_fusion,artifactbench__base,artifactbench,generator,Suno,Suno v3,860,30,1.0
learned_fusion,artifactbench__base,artifactbench,generator,Suno,Suno v3.5,860,29,1.0
learned_fusion,artifactbench__base,artifactbench,generator,Suno,Suno v4,860,100,0.9695697674418604
learned_fusion,artifactbench__base,artifactbench,generator,Udio,Udio,860,100,0.9956627906976744
learned_fusion,artifactbench__base,artifactbench,generator,Udio,Udio (AIME),860,30,0.9791472868217055
learned_fusion,artifactbench__base,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,1.0
learned_fusion,artifactbench__base,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9998110465116279
learned_fusion,artifactbench__base,artifactbench,generator,Udio,Udio (mixed),860,80,0.9535319767441861
learned_fusion,artifactbench__base,artifactbench,generator,Udio,Udio CDN,860,18,0.9223514211886304
learned_fusion,artifactbench__base,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.9364569083447333
learned_fusion,artifactbench__base,artifactbench,generator,Yue,Yue,860,100,0.9997325581395349
learned_fusion,echoes__base,echoes,family,AceStep,AceStep,59,57,1.0
learned_fusion,echoes__base,echoes,family,AudioLDM,AudioLDM,59,115,1.0
learned_fusion,echoes__base,echoes,family,Brev,Brev,59,68,0.9872881355932204
learned_fusion,echoes__base,echoes,family,DiffRhythm,DiffRhythm,59,120,1.0
learned_fusion,echoes__base,echoes,family,Mubert,Mubert,59,32,0.6890889830508474
learned_fusion,echoes__base,echoes,family,Producer,Producer,59,68,0.9995014955134596
learned_fusion,echoes__base,echoes,family,SongGen,SongGen,59,111,1.0
learned_fusion,echoes__base,echoes,family,StableAudio,StableAudio,59,35,0.9661016949152543
learned_fusion,echoes__base,echoes,family,Suno,Suno,59,68,0.9773180458624127
learned_fusion,echoes__base,echoes,family,Udio,Udio,59,68,0.9636091724825524
learned_fusion,echoes__base,echoes,generator,AceStep,acestep,59,57,1.0
learned_fusion,echoes__base,echoes,generator,AudioLDM,audioldm,59,115,1.0
learned_fusion,echoes__base,echoes,generator,Brev,brev,59,68,0.9872881355932204
learned_fusion,echoes__base,echoes,generator,DiffRhythm,diffrhythm,59,120,1.0
learned_fusion,echoes__base,echoes,generator,Mubert,mubert,59,32,0.6890889830508474
learned_fusion,echoes__base,echoes,generator,Producer,producer,59,68,0.9995014955134596
learned_fusion,echoes__base,echoes,generator,SongGen,songgen,59,111,1.0
learned_fusion,echoes__base,echoes,generator,StableAudio,stableaudio,59,35,0.9661016949152543
learned_fusion,echoes__base,echoes,generator,Suno,suno,59,68,0.9773180458624127
learned_fusion,echoes__base,echoes,generator,Udio,udio,59,68,0.9636091724825524
learned_fusion,fakemusiccaps__base,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.9980429193298088
learned_fusion,fakemusiccaps__base,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9990325560903759
learned_fusion,fakemusiccaps__base,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.9850724308898182
learned_fusion,fakemusiccaps__base,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.999263526131671
learned_fusion,fakemusiccaps__base,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.9912938267708252
learned_fusion,fakemusiccaps__base,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.9980429193298088
learned_fusion,fakemusiccaps__base,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9990325560903759
learned_fusion,fakemusiccaps__base,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.9850724308898182
learned_fusion,fakemusiccaps__base,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.999263526131671
learned_fusion,fakemusiccaps__base,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.9912938267708252
learned_fusion,artifactbench__without_Suno,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9998488372093024
learned_fusion,artifactbench__without_Suno,artifactbench,family,MusicGen,MusicGen,860,90,1.0
learned_fusion,artifactbench__without_Suno,artifactbench,family,Riffusion,Riffusion,860,130,0.9485599284436493
learned_fusion,artifactbench__without_Suno,artifactbench,family,StableAudio,StableAudio,860,100,0.9998139534883721
learned_fusion,artifactbench__without_Suno,artifactbench,family,Suno,Suno,860,479,0.9638345390105356
learned_fusion,artifactbench__without_Suno,artifactbench,family,Udio,Udio,860,405,0.98862761986793
learned_fusion,artifactbench__without_Suno,artifactbench,family,Yue,Yue,860,100,0.9922093023255814
learned_fusion,artifactbench__without_Suno,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9998488372093024
learned_fusion,artifactbench__without_Suno,artifactbench,generator,MusicGen,MusicGen Large,860,30,1.0
learned_fusion,artifactbench__without_Suno,artifactbench,generator,MusicGen,MusicGen Medium,860,30,1.0
learned_fusion,artifactbench__without_Suno,artifactbench,generator,MusicGen,MusicGen Small,860,30,1.0
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Riffusion,Riffusion,860,100,0.9572790697674418
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.9194961240310078
learned_fusion,artifactbench__without_Suno,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9998837209302325
learned_fusion,artifactbench__without_Suno,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9997441860465117
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,1.0
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Suno,Google Chirp v3,860,80,1.0
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.9999563953488372
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Suno,Suno (mixed),860,80,0.9029941860465117
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Suno,Suno v3,860,30,0.9996899224806202
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Suno,Suno v3.5,860,29,0.999318364073777
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Suno,Suno v4,860,100,0.9046976744186047
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Udio,Udio,860,100,0.9978372093023256
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Udio,Udio (AIME),860,30,0.9915891472868217
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,1.0
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9997674418604652
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Udio,Udio (mixed),860,80,0.9739098837209303
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Udio,Udio CDN,860,18,0.9334625322997415
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.9509575923392614
learned_fusion,artifactbench__without_Suno,artifactbench,generator,Yue,Yue,860,100,0.9922093023255814
learned_fusion,artifactbench__count_control_Suno,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9997790697674418
learned_fusion,artifactbench__count_control_Suno,artifactbench,family,MusicGen,MusicGen,860,90,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,family,Riffusion,Riffusion,860,130,0.9501252236135957
learned_fusion,artifactbench__count_control_Suno,artifactbench,family,StableAudio,StableAudio,860,100,0.9994651162790698
learned_fusion,artifactbench__count_control_Suno,artifactbench,family,Suno,Suno,860,479,0.9906564062727582
learned_fusion,artifactbench__count_control_Suno,artifactbench,family,Udio,Udio,860,405,0.9758685041630778
learned_fusion,artifactbench__count_control_Suno,artifactbench,family,Yue,Yue,860,100,0.9996395348837209
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9997790697674418
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,MusicGen,MusicGen Large,860,30,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,MusicGen,MusicGen Medium,860,30,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,MusicGen,MusicGen Small,860,30,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Riffusion,Riffusion,860,100,0.9810232558139536
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.8471317829457364
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9995116279069768
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9994186046511627
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Suno,Google Chirp v3,860,80,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Suno,Google Chirp v3.5,860,80,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Suno,Suno (mixed),860,80,0.9842296511627907
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Suno,Suno v3,860,30,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Suno,Suno v3.5,860,29,0.9999599037690456
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Suno,Suno v4,860,100,0.9678720930232558
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Udio,Udio,860,100,0.992093023255814
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Udio,Udio (AIME),860,30,0.9580232558139535
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,1.0
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9992441860465117
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Udio,Udio (mixed),860,80,0.9470494186046512
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Udio,Udio CDN,860,18,0.9080749354005168
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.8957592339261287
learned_fusion,artifactbench__count_control_Suno,artifactbench,generator,Yue,Yue,860,100,0.9996395348837209
learned_fusion,artifactbench__without_Udio,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9993720930232558
learned_fusion,artifactbench__without_Udio,artifactbench,family,MusicGen,MusicGen,860,90,0.9999741602067183
learned_fusion,artifactbench__without_Udio,artifactbench,family,Riffusion,Riffusion,860,130,0.9525939177101969
learned_fusion,artifactbench__without_Udio,artifactbench,family,StableAudio,StableAudio,860,100,0.9996279069767441
