system,trainer,target,subset,n_generated,n_human,auroc
comoe_xcodec,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.7597591007128015
comoe_xcodec,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
comoe_xcodec,echoes,fakemusiccaps,strict_unseen,1104,1102,0.6557210703858597
comoe_xcodec,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.6557210703858597
comoe_xcodec,echoes,sonics,all,2500,2500,0.9829506400000001
comoe_xcodec,echoes,sonics,seen_brand_seen_class,1702,2500,0.9916196239717978
comoe_xcodec,echoes,sonics,unseen_brand_seen_class,798,2500,0.9644611528822055
comoe_xcodec,echoes,sonics,seen_brand_unseen_class,0,2500,
comoe_xcodec,echoes,sonics,strict_unseen,0,2500,
comoe_xcodec,echoes,sonics,strict_unseen_disclosed,0,2500,
comoe_xcodec,echoes,music8k,all,3614,1102,0.6848805612776288
comoe_xcodec,echoes,music8k,seen_brand_seen_class,1659,1102,0.6602998110728588
comoe_xcodec,echoes,music8k,unseen_brand_seen_class,662,1102,0.7433237288971988
comoe_xcodec,echoes,music8k,seen_brand_unseen_class,0,1102,
comoe_xcodec,echoes,music8k,strict_unseen,1293,1102,0.68649702502516
comoe_xcodec,echoes,music8k,strict_unseen_disclosed,1293,1102,0.68649702502516
comoe_xcodec,fakemusiccaps,artifactbench,all,1404,862,0.7912113880791375
comoe_xcodec,fakemusiccaps,artifactbench,seen_brand_seen_class,190,862,0.9532177311026987
comoe_xcodec,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,862,0.7245707656612529
comoe_xcodec,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,862,
comoe_xcodec,fakemusiccaps,artifactbench,strict_unseen,1114,862,0.7695622472059882
comoe_xcodec,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,862,0.6473166548976093
comoe_xcodec,fakemusiccaps,echoes,all,742,59,0.70980857965188
comoe_xcodec,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.9163841807909605
comoe_xcodec,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.6734654792684094
comoe_xcodec,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
comoe_xcodec,fakemusiccaps,echoes,strict_unseen,415,59,0.6506432509699817
comoe_xcodec,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.914424558492355
comoe_xcodec,fakemusiccaps,sonics,all,2500,2500,0.99613648
comoe_xcodec,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
comoe_xcodec,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
comoe_xcodec,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
comoe_xcodec,fakemusiccaps,sonics,strict_unseen,2500,2500,0.99613648
comoe_xcodec,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
comoe_xcodec,fakemusiccaps,music8k,all,3614,1102,0.5640785431127386
comoe_xcodec,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
comoe_xcodec,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.588308686040798
comoe_xcodec,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
comoe_xcodec,fakemusiccaps,music8k,strict_unseen,1963,1102,0.5436995487295364
comoe_xcodec,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.5272470920480656
comoe_xcodec,sonics,artifactbench,all,1258,670,0.6691526469401798
comoe_xcodec,sonics,artifactbench,seen_brand_seen_class,658,670,0.6744748899877512
comoe_xcodec,sonics,artifactbench,unseen_brand_seen_class,80,670,0.999384328358209
comoe_xcodec,sonics,artifactbench,seen_brand_unseen_class,0,670,
comoe_xcodec,sonics,artifactbench,strict_unseen,520,670,0.6116130884041331
comoe_xcodec,sonics,artifactbench,strict_unseen_disclosed,520,670,0.6116130884041331
comoe_xcodec,sonics,echoes,all,742,59,0.7065192562474303
comoe_xcodec,sonics,echoes,seen_brand_seen_class,136,59,0.5311565304087736
comoe_xcodec,sonics,echoes,unseen_brand_seen_class,136,59,0.6028165503489532
comoe_xcodec,sonics,echoes,seen_brand_unseen_class,0,59,
comoe_xcodec,sonics,echoes,strict_unseen,470,59,0.7872701045798773
comoe_xcodec,sonics,echoes,strict_unseen_disclosed,470,59,0.7872701045798773
comoe_xcodec,sonics,fakemusiccaps,all,5520,1102,0.6766369282464031
comoe_xcodec,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
comoe_xcodec,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
comoe_xcodec,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
comoe_xcodec,sonics,fakemusiccaps,strict_unseen,5520,1102,0.6766369282464031
comoe_xcodec,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.6766369282464031
comoe_xcodec,sonics,music8k,all,3614,1102,0.4647825506173311
comoe_xcodec,sonics,music8k,seen_brand_seen_class,670,1102,0.3339938239835306
comoe_xcodec,sonics,music8k,unseen_brand_seen_class,0,1102,
comoe_xcodec,sonics,music8k,seen_brand_unseen_class,0,1102,
comoe_xcodec,sonics,music8k,strict_unseen,2944,1102,0.4945476480509745
comoe_xcodec,sonics,music8k,strict_unseen_disclosed,2944,1102,0.4945476480509745
clam,artifactbench,echoes,all,742,59,0.8179679290968066
clam,artifactbench,echoes,seen_brand_seen_class,359,59,0.8019451395118267
clam,artifactbench,echoes,unseen_brand_seen_class,179,59,0.8246378183884101
clam,artifactbench,echoes,seen_brand_unseen_class,0,59,
clam,artifactbench,echoes,strict_unseen,204,59,0.8403123961448986
clam,artifactbench,echoes,strict_unseen_disclosed,204,59,0.8403123961448986
clam,artifactbench,fakemusiccaps,all,5520,1102,0.7004254451721508
clam,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.7984371301191509
clam,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
clam,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
clam,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.6350843218741506
clam,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.6350843218741506
clam,artifactbench,sonics,all,2500,2500,0.93766448
clam,artifactbench,sonics,seen_brand_seen_class,2500,2500,0.93766448
clam,artifactbench,sonics,unseen_brand_seen_class,0,2500,
clam,artifactbench,sonics,seen_brand_unseen_class,0,2500,
clam,artifactbench,sonics,strict_unseen,0,2500,
clam,artifactbench,sonics,strict_unseen_disclosed,0,2500,
clam,artifactbench,music8k,all,3614,1102,0.6589668932172424
clam,artifactbench,music8k,seen_brand_seen_class,670,1102,0.5523688273695045
clam,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.6387345952131525
clam,artifactbench,music8k,seen_brand_unseen_class,0,1102,
clam,artifactbench,music8k,strict_unseen,1293,1102,0.7400374486099239
clam,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.7400374486099239
clam,echoes,artifactbench,all,1404,862,0.7136380312134373
clam,echoes,artifactbench,seen_brand_seen_class,1004,862,0.713933130586702
clam,echoes,artifactbench,unseen_brand_seen_class,180,862,0.6784802784222738
clam,echoes,artifactbench,seen_brand_unseen_class,130,862,0.7556755309655542
clam,echoes,artifactbench,strict_unseen,90,862,0.7199407063676205
clam,echoes,artifactbench,strict_unseen_disclosed,90,862,0.7199407063676205
clam,echoes,fakemusiccaps,all,5520,1102,0.6063009613614245
clam,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.5926095340487652
clam,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.6051213702359346
clam,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
clam,echoes,fakemusiccaps,strict_unseen,1104,1102,0.6360429982377233
clam,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.6360429982377233
clam,echoes,sonics,all,2500,2500,0.6749925600000001
clam,echoes,sonics,seen_brand_seen_class,1702,2500,0.6888296122209165
clam,echoes,sonics,unseen_brand_seen_class,798,2500,0.6454804511278195
clam,echoes,sonics,seen_brand_unseen_class,0,2500,
clam,echoes,sonics,strict_unseen,0,2500,
clam,echoes,sonics,strict_unseen_disclosed,0,2500,
clam,echoes,music8k,all,3614,1102,0.623354980681098
clam,echoes,music8k,seen_brand_seen_class,1659,1102,0.5796863393752825
clam,echoes,music8k,unseen_brand_seen_class,662,1102,0.5965506275324732
clam,echoes,music8k,seen_brand_unseen_class,0,1102,
clam,echoes,music8k,strict_unseen,1293,1102,0.6931080802253654
clam,echoes,music8k,strict_unseen_disclosed,1293,1102,0.6931080802253654
clam,fakemusiccaps,artifactbench,all,1404,862,0.8403261149780872
clam,fakemusiccaps,artifactbench,seen_brand_seen_class,190,862,0.9784528025399926
clam,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,862,0.9172041763341067
clam,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,862,
clam,fakemusiccaps,artifactbench,strict_unseen,1114,862,0.8098666205684247
clam,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,862,0.7617825078180167
clam,fakemusiccaps,echoes,all,742,59,0.8157750468271734
clam,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.946779661016949
clam,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.9505889112324044
clam,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
clam,fakemusiccaps,echoes,strict_unseen,415,59,0.7109250561568307
clam,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.8965272016119473
clam,fakemusiccaps,sonics,all,2500,2500,0.93052224
clam,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
clam,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
clam,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
clam,fakemusiccaps,sonics,strict_unseen,2500,2500,0.93052224
clam,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
clam,fakemusiccaps,music8k,all,3614,1102,0.4911784379560431
clam,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
clam,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.5488666056209678
clam,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
clam,fakemusiccaps,music8k,strict_unseen,1963,1102,0.44265925058223227
clam,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.4862803059332466
clam,sonics,artifactbench,all,1258,670,0.7565443845953065
clam,sonics,artifactbench,seen_brand_seen_class,658,670,0.7584199065462959
clam,sonics,artifactbench,unseen_brand_seen_class,80,670,0.9999626865671641
clam,sonics,artifactbench,seen_brand_unseen_class,0,670,
clam,sonics,artifactbench,strict_unseen,520,670,0.7167221584385763
clam,sonics,artifactbench,strict_unseen_disclosed,520,670,0.7167221584385763
clam,sonics,echoes,all,742,59,0.6983187902599479
clam,sonics,echoes,seen_brand_seen_class,136,59,0.528913260219342
clam,sonics,echoes,unseen_brand_seen_class,136,59,0.5810069790628115
clam,sonics,echoes,seen_brand_unseen_class,0,59,
clam,sonics,echoes,strict_unseen,470,59,0.7812838081500181
clam,sonics,echoes,strict_unseen_disclosed,470,59,0.7812838081500181
clam,sonics,fakemusiccaps,all,5520,1102,0.645525099292459
clam,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
clam,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
clam,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
clam,sonics,fakemusiccaps,strict_unseen,5520,1102,0.645525099292459
clam,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.645525099292459
clam,sonics,music8k,all,3614,1102,0.5779018276374294
clam,sonics,music8k,seen_brand_seen_class,670,1102,0.37261966031909416
clam,sonics,music8k,unseen_brand_seen_class,0,1102,
clam,sonics,music8k,seen_brand_unseen_class,0,1102,
clam,sonics,music8k,strict_unseen,2944,1102,0.6246202556616428
clam,sonics,music8k,strict_unseen_disclosed,2944,1102,0.6246202556616428
specttra,artifactbench,echoes,all,742,59,0.8010644616017177
specttra,artifactbench,echoes,seen_brand_seen_class,359,59,0.736886832538596
specttra,artifactbench,echoes,unseen_brand_seen_class,179,59,0.8650695956822271
specttra,artifactbench,echoes,seen_brand_unseen_class,0,59,
specttra,artifactbench,echoes,strict_unseen,204,59,0.857843137254902
specttra,artifactbench,echoes,strict_unseen_disclosed,204,59,0.857843137254902
specttra,artifactbench,fakemusiccaps,all,5520,1102,0.69543657447592
specttra,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.7731662540440305
specttra,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
specttra,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
specttra,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.6436167880971795
specttra,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.6436167880971795
specttra,artifactbench,sonics,all,2500,2500,0.98433176
specttra,artifactbench,sonics,seen_brand_seen_class,2500,2500,0.98433176
specttra,artifactbench,sonics,unseen_brand_seen_class,0,2500,
specttra,artifactbench,sonics,seen_brand_unseen_class,0,2500,
specttra,artifactbench,sonics,strict_unseen,0,2500,
specttra,artifactbench,sonics,strict_unseen_disclosed,0,2500,
specttra,artifactbench,music8k,all,3614,1102,0.6491988455863816
specttra,artifactbench,music8k,seen_brand_seen_class,670,1102,0.7409140775252594
specttra,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.686797365288155
specttra,artifactbench,music8k,seen_brand_unseen_class,0,1102,
specttra,artifactbench,music8k,strict_unseen,1293,1102,0.553665696764513
specttra,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.553665696764513
specttra,echoes,artifactbench,all,1404,862,0.7541900503037394
specttra,echoes,artifactbench,seen_brand_seen_class,1004,862,0.7877376803690112
specttra,echoes,artifactbench,unseen_brand_seen_class,180,862,0.6317800979633927
specttra,echoes,artifactbench,seen_brand_unseen_class,130,862,0.7357219346778511
specttra,echoes,artifactbench,strict_unseen,90,862,0.6514436710492395
specttra,echoes,artifactbench,strict_unseen_disclosed,90,862,0.6514436710492395
specttra,echoes,fakemusiccaps,all,5520,1102,0.6161842598437623
specttra,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.722673202872248
specttra,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.55745852402746
specttra,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
specttra,echoes,fakemusiccaps,strict_unseen,1104,1102,0.5206578454193955
specttra,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.5206578454193955
specttra,echoes,sonics,all,2500,2500,0.7939113600000001
specttra,echoes,sonics,seen_brand_seen_class,1702,2500,0.8621910693301997
specttra,echoes,sonics,unseen_brand_seen_class,798,2500,0.6482822055137845
specttra,echoes,sonics,seen_brand_unseen_class,0,2500,
specttra,echoes,sonics,strict_unseen,0,2500,
specttra,echoes,sonics,strict_unseen_disclosed,0,2500,
specttra,echoes,music8k,all,3614,1102,0.6679667295062457
specttra,echoes,music8k,seen_brand_seen_class,1659,1102,0.7507758921529052
specttra,echoes,music8k,unseen_brand_seen_class,662,1102,0.5666749825913884
specttra,echoes,music8k,seen_brand_unseen_class,0,1102,
specttra,echoes,music8k,strict_unseen,1293,1102,0.6135775072532119
specttra,echoes,music8k,strict_unseen_disclosed,1293,1102,0.6135775072532119
specttra,fakemusiccaps,artifactbench,all,1404,862,0.7630039462986098
specttra,fakemusiccaps,artifactbench,seen_brand_seen_class,190,862,0.8412138234216631
specttra,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,862,0.6860788863109049
specttra,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,862,
specttra,fakemusiccaps,artifactbench,strict_unseen,1114,862,0.7565700408635923
specttra,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,862,0.6230354080500353
specttra,fakemusiccaps,echoes,all,742,59,0.793549271323496
specttra,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.9517514124293786
specttra,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.7184717035334675
specttra,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
specttra,fakemusiccaps,echoes,strict_unseen,415,59,0.768388809475189
specttra,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.8772075382244874
specttra,fakemusiccaps,sonics,all,2500,2500,0.9620528800000001
specttra,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
specttra,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
specttra,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
specttra,fakemusiccaps,sonics,strict_unseen,2500,2500,0.9620528800000001
specttra,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
specttra,fakemusiccaps,music8k,all,3614,1102,0.47407088987472595
specttra,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
specttra,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.47900051775253627
specttra,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
specttra,fakemusiccaps,music8k,strict_unseen,1963,1102,0.46992477901060736
specttra,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.40447270869388846
specttra,sonics,artifactbench,all,1258,670,0.611853688631564
specttra,sonics,artifactbench,seen_brand_seen_class,658,670,0.6223699133511773
specttra,sonics,artifactbench,unseen_brand_seen_class,80,670,1.0
specttra,sonics,artifactbench,seen_brand_unseen_class,0,670,
specttra,sonics,artifactbench,strict_unseen,520,670,0.5388318025258323
specttra,sonics,artifactbench,strict_unseen_disclosed,520,670,0.5388318025258323
specttra,sonics,echoes,all,742,59,0.6997807117730367
specttra,sonics,echoes,seen_brand_seen_class,136,59,0.4821784646061814
specttra,sonics,echoes,unseen_brand_seen_class,136,59,0.44890329012961117
specttra,sonics,echoes,seen_brand_unseen_class,0,59,
specttra,sonics,echoes,strict_unseen,470,59,0.8353407861521818
specttra,sonics,echoes,strict_unseen_disclosed,470,59,0.8353407861521818
specttra,sonics,fakemusiccaps,all,5520,1102,0.661757197059365
specttra,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
specttra,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
specttra,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
specttra,sonics,fakemusiccaps,strict_unseen,5520,1102,0.661757197059365
specttra,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.661757197059365
specttra,sonics,music8k,all,3614,1102,0.244702492926781
specttra,sonics,music8k,seen_brand_seen_class,670,1102,0.23344191023105887
specttra,sonics,music8k,unseen_brand_seen_class,0,1102,
specttra,sonics,music8k,seen_brand_unseen_class,0,1102,
specttra,sonics,music8k,strict_unseen,2944,1102,0.24726519347234277
specttra,sonics,music8k,strict_unseen_disclosed,2944,1102,0.24726519347234277
sofia_vag,artifactbench,echoes,all,742,59,0.7889807665950933
sofia_vag,artifactbench,echoes,seen_brand_seen_class,359,59,0.7871205325527596
sofia_vag,artifactbench,echoes,unseen_brand_seen_class,179,59,0.7517280560552977
sofia_vag,artifactbench,echoes,seen_brand_unseen_class,0,59,
sofia_vag,artifactbench,echoes,strict_unseen,204,59,0.824941841143237
sofia_vag,artifactbench,echoes,strict_unseen_disclosed,204,59,0.824941841143237
sofia_vag,artifactbench,fakemusiccaps,all,5520,1102,0.7587133242589232
sofia_vag,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.7528758236013572
sofia_vag,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
sofia_vag,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
sofia_vag,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.7626049913639672
sofia_vag,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.7626049913639672
sofia_vag,artifactbench,sonics,all,2500,2500,0.9602452
sofia_vag,artifactbench,sonics,seen_brand_seen_class,2500,2500,0.9602452
sofia_vag,artifactbench,sonics,unseen_brand_seen_class,0,2500,
sofia_vag,artifactbench,sonics,seen_brand_unseen_class,0,2500,
sofia_vag,artifactbench,sonics,strict_unseen,0,2500,
sofia_vag,artifactbench,sonics,strict_unseen_disclosed,0,2500,
sofia_vag,artifactbench,music8k,all,3614,1102,0.577248113557179
sofia_vag,artifactbench,music8k,seen_brand_seen_class,670,1102,0.5408565159682531
sofia_vag,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.5758609147401179
sofia_vag,artifactbench,music8k,seen_brand_unseen_class,0,1102,
sofia_vag,artifactbench,music8k,strict_unseen,1293,1102,0.5978766020579892
sofia_vag,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.5978766020579892
sofia_vag,echoes,artifactbench,all,1405,864,0.8632772340846184
sofia_vag,echoes,artifactbench,seen_brand_seen_class,1005,864,0.8582325640316935
sofia_vag,echoes,artifactbench,unseen_brand_seen_class,180,864,0.8934092078189301
sofia_vag,echoes,artifactbench,seen_brand_unseen_class,130,864,0.8988782051282052
sofia_vag,echoes,artifactbench,strict_unseen,90,864,0.8079218106995886
sofia_vag,echoes,artifactbench,strict_unseen_disclosed,90,864,0.8079218106995886
sofia_vag,echoes,fakemusiccaps,all,5520,1102,0.8020774974354927
sofia_vag,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.8404350456350772
sofia_vag,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.7971719321260422
sofia_vag,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
sofia_vag,echoes,fakemusiccaps,strict_unseen,1104,1102,0.735173531655225
sofia_vag,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.735173531655225
sofia_vag,echoes,sonics,all,2500,2500,0.9743061599999999
sofia_vag,echoes,sonics,seen_brand_seen_class,1702,2500,0.9861486486486486
sofia_vag,echoes,sonics,unseen_brand_seen_class,798,2500,0.9490481203007518
sofia_vag,echoes,sonics,seen_brand_unseen_class,0,2500,
sofia_vag,echoes,sonics,strict_unseen,0,2500,
sofia_vag,echoes,sonics,strict_unseen_disclosed,0,2500,
sofia_vag,echoes,music8k,all,3614,1102,0.8130048801946854
sofia_vag,echoes,music8k,seen_brand_seen_class,1659,1102,0.82392909379516
sofia_vag,echoes,music8k,unseen_brand_seen_class,662,1102,0.7259151172545386
sofia_vag,echoes,music8k,seen_brand_unseen_class,0,1102,
sofia_vag,echoes,music8k,strict_unseen,1293,1102,0.8435773107462632
sofia_vag,echoes,music8k,strict_unseen_disclosed,1293,1102,0.8435773107462632
sofia_vag,fakemusiccaps,artifactbench,all,1405,864,0.8395944543297746
sofia_vag,fakemusiccaps,artifactbench,seen_brand_seen_class,190,864,0.9985319200779728
sofia_vag,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,864,0.9338194444444444
sofia_vag,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,864,
sofia_vag,fakemusiccaps,artifactbench,strict_unseen,1115,864,0.8040602682278692
sofia_vag,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,864,0.8203653381642512
sofia_vag,fakemusiccaps,echoes,all,742,59,0.8371099639088126
sofia_vag,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.9685875706214688
sofia_vag,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.9826678157617543
sofia_vag,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
sofia_vag,fakemusiccaps,echoes,strict_unseen,415,59,0.727506636716357
sofia_vag,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.9080241792106198
sofia_vag,fakemusiccaps,sonics,all,2500,2500,0.91742664
sofia_vag,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
sofia_vag,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
sofia_vag,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
sofia_vag,fakemusiccaps,sonics,strict_unseen,2500,2500,0.91742664
sofia_vag,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
sofia_vag,fakemusiccaps,music8k,all,3614,1102,0.5862764486163408
sofia_vag,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
sofia_vag,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.6409056382261864
sofia_vag,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
sofia_vag,fakemusiccaps,music8k,strict_unseen,1963,1102,0.5403300441100468
sofia_vag,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.5365959101289506
sofia_vag,sonics,artifactbench,all,1259,672,0.7199047808162186
sofia_vag,sonics,artifactbench,seen_brand_seen_class,659,672,0.7358574499602573
sofia_vag,sonics,artifactbench,unseen_brand_seen_class,80,672,1.0
sofia_vag,sonics,artifactbench,seen_brand_unseen_class,0,672,
sofia_vag,sonics,artifactbench,strict_unseen,520,672,0.6565962683150183
sofia_vag,sonics,artifactbench,strict_unseen_disclosed,520,672,0.6565962683150183
sofia_vag,sonics,echoes,all,742,59,0.6207455799716752
sofia_vag,sonics,echoes,seen_brand_seen_class,136,59,0.37499999999999994
sofia_vag,sonics,echoes,unseen_brand_seen_class,136,59,0.40017447657028915
sofia_vag,sonics,echoes,seen_brand_unseen_class,0,59,
sofia_vag,sonics,echoes,strict_unseen,470,59,0.7556797692030292
sofia_vag,sonics,echoes,strict_unseen_disclosed,470,59,0.7556797692030292
sofia_vag,sonics,fakemusiccaps,all,5520,1102,0.5359939273784161
sofia_vag,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
sofia_vag,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
sofia_vag,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
sofia_vag,sonics,fakemusiccaps,strict_unseen,5520,1102,0.5359939273784161
sofia_vag,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.5359939273784161
sofia_vag,sonics,music8k,all,3614,1102,0.33552807342287555
sofia_vag,sonics,music8k,seen_brand_seen_class,670,1102,0.2321599804967901
sofia_vag,sonics,music8k,unseen_brand_seen_class,0,1102,
sofia_vag,sonics,music8k,seen_brand_unseen_class,0,1102,
sofia_vag,sonics,music8k,strict_unseen,2944,1102,0.35905274131026593
sofia_vag,sonics,music8k,strict_unseen_disclosed,2944,1102,0.35905274131026593
musicdet,artifactbench,echoes,all,742,59,0.6630042487093974
musicdet,artifactbench,echoes,seen_brand_seen_class,359,59,0.6725839195505405
musicdet,artifactbench,echoes,unseen_brand_seen_class,179,59,0.7328851434523245
musicdet,artifactbench,echoes,seen_brand_unseen_class,0,59,
musicdet,artifactbench,echoes,strict_unseen,204,59,0.5848288467929544
musicdet,artifactbench,echoes,strict_unseen_disclosed,204,59,0.5848288467929544
musicdet,artifactbench,fakemusiccaps,all,5520,1102,0.503012556221889
musicdet,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.5626931599989479
musicdet,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
musicdet,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
musicdet,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.4632254870371832
musicdet,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.4632254870371832
musicdet,artifactbench,sonics,all,2500,2500,0.8325835199999999
musicdet,artifactbench,sonics,seen_brand_seen_class,2500,2500,0.8325835199999999
musicdet,artifactbench,sonics,unseen_brand_seen_class,0,2500,
musicdet,artifactbench,sonics,seen_brand_unseen_class,0,2500,
musicdet,artifactbench,sonics,strict_unseen,0,2500,
musicdet,artifactbench,sonics,strict_unseen_disclosed,0,2500,
musicdet,artifactbench,music8k,all,3614,1102,0.6206818713673484
musicdet,artifactbench,music8k,seen_brand_seen_class,670,1102,0.6232900831595201
musicdet,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.604168567474368
musicdet,artifactbench,music8k,seen_brand_unseen_class,0,1102,
musicdet,artifactbench,music8k,strict_unseen,1293,1102,0.6404157946670822
